DATE	COREFLEXCPIM159SFRBATL	CORESTICKM159SFRBATL	CPIAUCSL	CPILFESL	GS10	GS2	GS20	GS30	GS5	GS7	MEDCPIM158SFRBCLE	PCEPI	PCEPILFE	PCETRIM12M159SFRBDAL	STICKCPIM157SFRBATL	TRMMEANCPIM158SFRBCLE
2021-08-01	14.502390000	2.343064000	272.870	279.057	1.28	0.22	1.83	1.92	0.77	1.06	4.02203767076941000	116.444	118.199	2.26	0.287490000	4.78956211558788000
2021-09-01	12.939490000	2.638383000	274.028	279.755	1.37	0.24	1.87	1.94	0.86	1.16	5.05427501660436000	116.808	118.446	2.49	0.290490000	5.91802671528441100
2021-10-01	14.605670000	3.035619000	276.522	281.588	1.58	0.39	2.03	2.06	1.11	1.40	7.66285258746796900	117.479	118.929	2.76	0.477290000	9.53200406335157000
2021-11-01	16.562900000	3.214320000	278.711	283.340	1.56	0.51	1.97	1.94	1.20	1.45	6.24507044851239000	118.200	119.543	3.03	0.400670000	7.43801288526037900
2021-12-01	18.725820000	3.484143000	280.887	285.193	1.47	0.68	1.90	1.85	1.23	1.40	5.61179705867823000	118.841	120.193	3.26	0.396000000	7.21548908593252000
2022-01-01	19.070130000	3.988659000	282.599	286.792	1.76	0.98	2.15	2.10	1.54	1.70	6.99282631112532000	119.469	120.761	3.63	0.564420000	7.40271967803334000
2022-02-01	19.747540000	4.307070000	284.610	288.147	1.93	1.44	2.31	2.25	1.81	1.91	6.51955458274716000	120.178	121.205	3.78	0.513390000	6.67748179344765100
2022-03-01	18.247260000	4.558423000	287.472	289.046	2.13	1.91	2.51	2.41	2.11	2.15	6.35024941072335000	121.321	121.651	3.86	0.486540000	6.39872487526875900
2022-04-01	14.435430000	4.721803000	288.611	290.410	2.75	2.54	2.99	2.81	2.78	2.80	6.03032022330425000	121.563	122.030	3.91	0.507920000	5.17507023735200000
2022-05-01	12.206650000	4.985582000	291.268	292.251	2.90	2.62	3.26	3.07	2.87	2.92	7.50394411350803000	122.300	122.488	4.10	0.634070000	9.19390371394466000
2022-06-01	8.257960000	5.422337000	294.728	294.017	3.14	3.00	3.48	3.25	3.19	3.21	7.92491918446407100	123.512	123.258	4.48	0.611650000	8.99192017760113000
2022-07-01	7.000935000	5.625329000	294.628	294.925	2.90	3.04	3.35	3.10	2.96	2.97	6.42361101881245900	123.397	123.352	4.51	0.446930000	5.24603229566237950
2022-08-01	7.569409000	5.991705000	295.320	296.639	2.90	3.25	3.35	3.13	3.03	2.98	8.46391746602624000	123.728	124.031	4.75	0.636420000	7.49216456088944050
2022-09-01	7.261498000	6.392795000	296.539	298.339	3.52	3.86	3.82	3.56	3.70	3.64	8.38296430227019000	124.154	124.607	4.73	0.661680000	7.07534667956460000
2022-10-01	5.231457000	6.364809000	297.987	299.333	3.98	4.38	4.28	4.04	4.18	4.09	6.50774804422964000	124.676	124.998	4.75	0.467810000	5.07033597701168000
2022-11-01	2.758436000	6.471178000	298.598	300.261	3.89	4.50	4.22	4.00	4.06	3.99	5.76577021806237000	124.889	125.277	4.70	0.489200000	4.32184230045518000
2022-12-01	0.552248000	6.617223000	298.990	301.460	3.62	4.29	3.87	3.66	3.76	3.72	7.04916103059838000	125.141	125.746	4.68	0.509330000	6.09251463294964000
2023-01-01	0.099413104	6.554492474	300.536	302.702	3.53	4.21	3.81	3.66	3.64	3.59	8.14249535537771900	125.898	126.449	4.63	0.506749423	7.01368615281761100
2023-02-01	-0.321644306	6.593750000	301.648	304.070	3.75	4.53	3.95	3.80	3.94	3.86	7.88049589496700100	126.277	126.888	4.67	0.550845545	5.80013612195495900
2023-03-01	0.776470840	6.451708317	301.808	305.240	3.66	4.30	3.94	3.77	3.82	3.77	4.90705452795612000	126.373	127.244	4.68	0.383313675	2.76203662671590000
2023-04-01	1.355584979	6.322748661	302.918	306.489	3.46	4.02	3.80	3.68	3.54	3.50	4.91159508026411000				0.382397068	4.03497956003374000
